,currentPage,numberOfPages,totalResults,data,status
5,4,6,273,"{'id': 'DmhQtZ', 'name': 'Mystic Cherry', 'nameDisplay': 'Mystic Cherry', 'description': 'It smells fresh and tasty and has the full flavour of summer cherries combined with wheat beer. Mystic lets you enjoy the taste of cherries all year round.\r\n \r\nContains 25% cherry juice. Does not contain preservatives.', 'abv': '3.5', 'glasswareId': 10, 'availableId': 1, 'styleId': 119, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-11-02 14:45:17', 'updateDate': '2012-11-03 16:05:13', 'glass': {'id': 10, 'name': 'Oversized Wine Glass', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
6,4,6,273,"{'id': 'exkC4n', 'name': 'Naftali', 'nameDisplay': 'Naftali', 'description': 'Norsk Sour Oatmeal Milk Farmhouse Hoppy Ale 10 Blg, 3,5% ABV Sour ale with Voss Kveik yeast, lactose and flaked oats, dry-hopped with Citra hops. pH 2,7', 'abv': '3.5', 'styleId': 40, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-11-09 19:53:08', 'updateDate': '2017-11-09 19:53:08', 'style': {'id': 40, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style Sour Ale', 'shortName': 'Sour', 'description': 'American sour ales can be very light to black or take on the color of added fruits or other ingredients. There is no Brettanomyces character in this style of beer. Wood- and barrel-aged sour ales are classified elsewhere. If acidity is present it is usually in the form of lactic, acetic and other organic acids naturally developed with acidified malt in the mash or in fermentation by the use of various microorganisms including certain bacteria and yeasts. Acidic character can be a complex balance of several types of acid and characteristics of age. The evolution of natural acidity develops balanced complexity. Residual flavors that come from liquids previously aged in a barrel such as bourbon or sherry should not be present. Wood vessels may be used during the fermentation and aging process, but wood-derived flavors such as vanillin must not be present. In darker versions, roasted malt, caramel-like and chocolate-like characters should be subtle in both flavor and aroma. American sour may have evident full range of hop aroma and hop bitterness with a full range of body. Estery and fruity-ester characters are evident, sometimes moderate and sometimes intense, yet balanced. Diacetyl and sweet corn-like dimethylsulfide (DMS) should not be perceived. Chill haze, bacteria and yeast-induced haze are allowable at low to medium levels at any temperature. Fruited American-Style Sour Ales will exhibit fruit flavors in harmonious balance with other characters.', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:28:32'}}",success
7,4,6,273,"{'id': 'tYdlpW', 'name': 'Newton', 'nameDisplay': 'Newton', 'description': 'What mixture could be more successful than that between an apple and a white beer? Lefèbvre brewery is situated in the midst of splendid orchards and was therefore expected to come up with a fresh and refreshing product. This became a mixture of a top quality white beer and the juice from apples from the orchard. Thus an original drink was born which leaves no one indifferent.\r\nDrinking under an apple tree is allowed...as long as it is a really refreshing experience.', 'abv': '3.5', 'glasswareId': 1, 'availableId': 1, 'styleId': 119, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/tYdlpW/upload_dXCzfT-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/tYdlpW/upload_dXCzfT-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/tYdlpW/upload_dXCzfT-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-11-02 12:28:13', 'updateDate': '2015-12-16 19:22:45', 'glass': {'id': 1, 'name': 'Flute', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
8,4,6,273,"{'id': 'sCLyCH', 'name': 'Nothing To Declare', 'nameDisplay': 'Nothing To Declare', 'description': 'We brewed a special Berliner with our dudes from Kex Brewing in Iceland. Nothing to Declare is a Berliner Weisse with raspberries and stone bramble berries. Stone bramble berries are native Icelandic berries know to be sour and a little tannic. This beer is slightly tart, bright and light.', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-03-08 19:25:48', 'updateDate': '2018-03-08 19:26:35', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
9,4,6,273,"{'id': 'd21nqP', 'name': 'Obey Your Thirst', 'nameDisplay': 'Obey Your Thirst', 'description': 'Floridaweisse made with lemon and lime.', 'abv': '3.5', 'glasswareId': 8, 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'servingTemperature': 'cold', 'servingTemperatureDisplay': 'Cold - (4-7C/39-45F)', 'createDate': '2015-07-08 13:24:16', 'updateDate': '2015-07-08 13:27:06', 'glass': {'id': 8, 'name': 'Tulip', 'createDate': '2012-01-03 02:41:33'}, 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
10,4,6,273,"{'id': 'ogr4tF', 'name': 'Ojos Locos', 'nameDisplay': 'Ojos Locos', 'abv': '3.5', 'glasswareId': 5, 'availableId': 1, 'styleId': 138, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2014-10-01 14:43:00', 'updateDate': '2014-10-01 15:24:36', 'glass': {'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 138, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Other Strong Ale or Lager', 'shortName': 'Strong Ale', 'description': ""Any style of beer can be made stronger than the classic style guidelines. The goal should be to reach a balance between the style's character and the additional alcohol. Refer to this guide when making styles stronger and appropriately identify the style created (for example: double alt, triple fest, or quadruple Pilsener)."", 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:47:08'}}",success
11,4,6,273,"{'id': 'PtN8vG', 'name': 'Opening Day Berliner', 'nameDisplay': 'Opening Day Berliner', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-10-14 15:35:34', 'updateDate': '2015-10-14 15:35:34', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
12,4,6,273,"{'id': 'ZDOb9R', 'name': 'Orange U Glad', 'nameDisplay': 'Orange U Glad', 'abv': '3.5', 'styleId': 119, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-03-12 20:59:35', 'updateDate': '2015-03-12 20:59:35', 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
13,4,6,273,"{'id': 'f9U20G', 'name': 'Oud Bruin', 'nameDisplay': 'Oud Bruin', 'description': ""The beer with the most sultry flavor. Gulpener Oud Bruin is wonderfully sweet and gentle. In this beer taste light tones of caramel and cocoa. The combination with roasted malt sugars and bright fruit tones provides a full taste on. Old Brown has a low alcohol content and is here in the south also used to make 'Sjoes': Gulpener Pilsner with a dash of Old Brown."", 'abv': '3.5', 'styleId': 57, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/f9U20G/upload_tWIZIm-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/f9U20G/upload_tWIZIm-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/f9U20G/upload_tWIZIm-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'foodPairings': 'Spiced and Mexican dishes, ripened cheese, grilled meats and chocolate.', 'servingTemperature': 'cold', 'servingTemperatureDisplay': 'Cold - (4-7C/39-45F)', 'createDate': '2015-01-26 19:45:01', 'updateDate': '2015-12-17 21:29:09', 'style': {'id': 57, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Belgian-Style Flanders Oud Bruin or Oud Red Ales', 'shortName': 'Flanders Red', 'description': 'This light- to medium-bodied deep copper to brown ale is characterized by a slight to strong lactic sourness, and with ""Reds"" sometimes a balanced degree of acetic acid. Brettanomyces produced flavors and aromas are not part of character. A fruity-estery character which is often cherry-like is apparent with no hop flavor or aroma. Flanders brown ales have low to medium bitterness and a cocoa-like character from roast malt. Roasted malt character in aroma and flavor is acceptable at low levels. A very low degree of malt sweetness may be present and in balance with the acidity produced by Lactobacillus activity. Oak-like or woody characters may be pleasantly integrated into overall palate. Chill haze is acceptable at low serving temperatures. Some versions may be more highly carbonated and, when bottle conditioned, may appear cloudy (yeast) when served. These final beers are often blended old with new before packaging in order to create the brewer\'s intended balance of characters.', 'ibuMin': '15', 'ibuMax': '25', 'abvMin': '4.8', 'abvMax': '6.5', 'srmMin': '12', 'srmMax': '20', 'ogMin': '1.044', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:31:39'}}",success
14,4,6,273,"{'id': '58QvoD', 'name': 'Oud Bruin', 'nameDisplay': 'Oud Bruin', 'abv': '3.5', 'styleId': 57, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2013-05-10 19:30:34', 'updateDate': '2016-01-27 17:57:23', 'style': {'id': 57, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Belgian-Style Flanders Oud Bruin or Oud Red Ales', 'shortName': 'Flanders Red', 'description': 'This light- to medium-bodied deep copper to brown ale is characterized by a slight to strong lactic sourness, and with ""Reds"" sometimes a balanced degree of acetic acid. Brettanomyces produced flavors and aromas are not part of character. A fruity-estery character which is often cherry-like is apparent with no hop flavor or aroma. Flanders brown ales have low to medium bitterness and a cocoa-like character from roast malt. Roasted malt character in aroma and flavor is acceptable at low levels. A very low degree of malt sweetness may be present and in balance with the acidity produced by Lactobacillus activity. Oak-like or woody characters may be pleasantly integrated into overall palate. Chill haze is acceptable at low serving temperatures. Some versions may be more highly carbonated and, when bottle conditioned, may appear cloudy (yeast) when served. These final beers are often blended old with new before packaging in order to create the brewer\'s intended balance of characters.', 'ibuMin': '15', 'ibuMax': '25', 'abvMin': '4.8', 'abvMax': '6.5', 'srmMin': '12', 'srmMax': '20', 'ogMin': '1.044', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:31:39'}}",success
15,4,6,273,"{'id': '1yYXNQ', 'name': 'Pacific Ocean Blue', 'nameDisplay': 'Pacific Ocean Blue', 'description': 'This hop-fueled dark mild, our diminutive take on the popular West Coast hoppy amber style, delivers waves of sticky and juicy hoppiness from Mosaic, Comet, and Citra. We cut back on the alcohol, but kept all the hops and flavor. Farewell my friend Dennis Wilson.', 'abv': '3.5', 'styleId': 11, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-04-13 17:18:56', 'updateDate': '2015-04-13 17:18:56', 'style': {'id': 11, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'English-Style Dark Mild Ale', 'shortName': 'English Dark Mild', 'description': 'English dark mild ales range from deep copper to dark brown (often with a red tint) in color. Malt flavor and caramel are part of the flavor and aroma profile while, licorice and roast malt tones may sometimes contribute to the flavor and aroma profile. Body should be low-medium to medium. These beers have very little hop flavor or aroma. Very low diacetyl flavors may be appropriate in this low-alcohol beer. Fruity-ester level is very low.', 'ibuMin': '10', 'ibuMax': '24', 'abvMin': '3.2', 'abvMax': '4', 'srmMin': '17', 'srmMax': '34', 'ogMin': '1.03', 'fgMin': '1.004', 'fgMax': '1.008', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:20:43'}}",success
16,4,6,273,"{'id': '2h9dfH', 'name': 'Paletas - Guava', 'nameDisplay': 'Paletas - Guava', 'abv': '3.5', 'styleId': 119, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-08-26 14:10:00', 'updateDate': '2015-08-26 14:10:00', 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
17,4,6,273,"{'id': 'YPlNnR', 'name': 'Paletas - Tamarindo', 'nameDisplay': 'Paletas - Tamarindo', 'abv': '3.5', 'ibu': '16', 'styleId': 112, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-08-27 14:34:45', 'updateDate': '2015-08-27 14:34:45', 'style': {'id': 112, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Light American Wheat Ale or Lager with Yeast', 'shortName': 'Wheat Ale', 'description': 'This beer can be made using either ale or lager yeast. It can be brewed with 30 to 75 percent wheat malt, and hop rates may be low to medium. Hop characters may be light to moderate in bitterness, flavor and aroma. Fruity-estery aroma and flavor are typical but at low levels however, phenolic, clove-like characteristics should not be perceived. Color is usually straw to light amber, and the body should be light to medium in character. Diacetyl should not be perceived. Because this style is served with yeast the character should portray a full yeasty mouthfeel and appear hazy to very cloudy. Chill haze is also acceptable. Yeast flavor and aroma should be low to medium but not overpowering the balance and character of malt and hops. These beers are typically served with the yeast in the bottle, and are cloudy when served.', 'ibuMin': '10', 'ibuMax': '35', 'abvMin': '3.5', 'abvMax': '5.5', 'srmMin': '4', 'srmMax': '10', 'ogMin': '1.036', 'fgMin': '1.006', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:42:48'}}",success
18,4,6,273,"{'id': 'QNQpVq', 'name': 'Paletas - Watermelon', 'nameDisplay': 'Paletas - Watermelon', 'abv': '3.5', 'styleId': 119, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-08-26 14:06:32', 'updateDate': '2015-08-26 14:10:06', 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
19,4,6,273,"{'id': 'gCK7y4', 'name': 'Paletas Mango con Chile Piquin', 'nameDisplay': 'Paletas Mango con Chile Piquin', 'description': 'A beer that captures the summer fun of Paletas, the Spanish word for ""popsicles"". Brewed with Brazilian guava, pink peppercorn, tarragon and orange blossom water, this sessionable wheat beer is a more sophisticated alternative to shandies and radlers. #4 - Mango', 'abv': '3.5', 'styleId': 119, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-08-16 18:34:45', 'updateDate': '2017-08-16 18:37:09', 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
20,4,6,273,"{'id': 'lf3uW4', 'name': 'Paletas Prickly Pear', 'nameDisplay': 'Paletas Prickly Pear', 'abv': '3.5', 'styleId': 119, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-09-26 15:39:50', 'updateDate': '2017-09-26 15:39:50', 'style': {'id': 119, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Beer', 'shortName': 'Fruit Beer', 'description': 'Fruit beers are any beers using fruit or fruit extracts as an adjunct in either, the mash, kettle, primary or secondary fermentation providing obvious (ranging from subtle to intense), yet harmonious, fruit qualities. Fruit qualities should not be overpowered by hop character. If a fruit (such as juniper berry) has an herbal or spice quality, it is more appropriate to consider it in the herb and spice beers category. Acidic bacterial (not wild yeast) fermentation characters may be evident (but not necessary) they would contribute to acidity and enhance fruity balance. Clear or hazy beer is acceptable in appearance. A statement by the brewer explaining what fruits are used is essential in order for fair assessment in competitions. If this beer is a classic style with fruit, the brewer should also specify the classic style.', 'ibuMin': '5', 'ibuMax': '70', 'abvMin': '2.5', 'abvMax': '12', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:44:21'}}",success
21,4,6,273,"{'id': 'cX377d', 'name': ""Papa Louie's Test Batch #1"", 'nameDisplay': ""Papa Louie's Test Batch #1"", 'description': 'A Czech interpretation of a Scottish 60 Shilling.', 'abv': '3.5', 'styleId': 7, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2013-07-30 00:27:16', 'updateDate': '2013-07-30 00:28:22', 'style': {'id': 7, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Scottish-Style Light Ale', 'shortName': 'Scottish Light', 'description': 'Scottish light ales are light bodied. Little bitterness is perceived, and hop flavor or aroma should not be perceived. Despite its lightness, Scottish light ale will have a degree of malty, caramel-like, soft and chewy character. Yeast characters such as diacetyl (butterscotch) and sulfuriness are acceptable at very low levels. The color will range from golden amber to deep brown Bottled versions of this traditional draft beer may contain higher amounts of carbon dioxide than is typical for mildly carbonated draft versions. Chill haze is acceptable at low temperatures. Though there is little evidence suggesting that traditionally made Scottishstyle light ales exhibited peat smoke character, the current marketplace offers many Scottish-style light ales with peat or smoke character present at low to medium levels. Thus a peaty/smoky character may be evident at low levels (ales with medium or higher smoke character would be considered a smoke flavored beer and considered in another category). Scottish-style light ales may be split into two subcategories: Traditional (no smoke character) and Peated (low level of peat smoke character).', 'ibuMin': '9', 'ibuMax': '20', 'abvMin': '2.8', 'abvMax': '3.5', 'srmMin': '8', 'srmMax': '17', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.012', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:19:41'}}",success
22,4,6,273,"{'id': 'Q4IW7u', 'name': 'Part Time Model', 'nameDisplay': 'Part Time Model', 'description': ""There is plenty of discussion here at LHG as to who this one is named after.. We'll leave you to be the judge of that!"", 'abv': '3.5', 'styleId': 25, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/Q4IW7u/upload_QjMd5b-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/Q4IW7u/upload_QjMd5b-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/Q4IW7u/upload_QjMd5b-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-10-02 14:25:03', 'updateDate': '2018-10-02 14:27:33', 'style': {'id': 25, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style Pale Ale', 'shortName': 'American Pale', 'description': 'American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.', 'ibuMin': '30', 'ibuMax': '42', 'abvMin': '4.5', 'abvMax': '5.6', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.044', 'fgMin': '1.008', 'fgMax': '1.014', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:25:18'}}",success
